time.s,ENV.pressure.Pa,ENV.temperature.K,PHOT.O2_1.s-1,PHOT.O3_1.s-1,PHOT.O3_2.s-1
126900.0,6152.049805,206.6374207,0.0,0.0,0.0
127050.0,6152.049805,206.6374207,0.0,0.0,0.0
127200.0,6152.049805,206.6374207,0.0,0.0,0.0
127350.0,6152.049805,206.6374207,0.0,0.0,0.0
127500.0,6152.049805,206.6374207,0.0,0.0,0.0
127650.0,6152.049805,206.6374207,0.0,0.0,0.0
127800.0,6152.049805,206.6374207,0.0,0.0,0.0
127950.0,6152.049805,206.6374207,0.0,0.0,0.0
128100.0,6152.049805,206.6374207,0.0,0.0,0.0
128250.0,6152.049805,206.6374207,0.0,0.0,0.0
128400.0,6152.049805,206.6374207,0.0,0.0,0.0
128550.0,6152.049805,206.6374207,0.0,0.0,0.0
128700.0,6152.049805,206.6374207,0.0,0.0,0.0
128850.0,6152.049805,206.6374207,0.0,0.0,0.0
129000.0,6152.049805,206.6374207,0.0,0.0,0.0
129150.0,6152.049805,206.6374207,0.0,0.0,0.0
129300.0,6152.049805,206.6374207,0.0,0.0,0.0
129450.0,6152.049805,206.6374207,0.0,0.0,0.0
129600.0,6152.049805,206.6374207,0.0,0.0,0.0
129750.0,6152.049805,206.6374207,0.0,0.0,0.0
129900.0,6152.049805,206.6374207,0.0,0.0,0.0
130050.0,6152.049805,206.6374207,0.0,0.0,0.0
130200.0,6152.049805,206.6374207,0.0,0.0,0.0
130350.0,6152.049805,206.6374207,0.0,0.0,0.0
130500.0,6152.049805,206.6374207,0.0,0.0,0.0
130650.0,6152.049805,206.6374207,0.0,0.0,0.0
130800.0,6152.049805,206.6374207,0.0,0.0,0.0
130950.0,6152.049805,206.6374207,0.0,0.0,0.0
131100.0,6152.049805,206.6374207,0.0,0.0,0.0
131250.0,6152.049805,206.6374207,0.0,0.0,0.0
131400.0,6152.049805,206.6374207,0.0,0.0,0.0
131550.0,6152.049805,206.6374207,0.0,0.0,0.0
131700.0,6152.049805,206.6374207,0.0,0.0,0.0
131850.0,6152.049805,206.6374207,0.0,0.0,0.0
132000.0,6152.049805,206.6374207,0.0,0.0,0.0
132150.0,6152.049805,206.6374207,0.0,0.0,0.0
132300.0,6152.049805,206.6374207,0.0,0.0,0.0
132450.0,6152.049805,206.6374207,0.0,0.0,0.0
132600.0,6152.049805,206.6374207,0.0,0.0,0.0
132750.0,6152.049805,206.6374207,0.0,0.0,0.0
132900.0,6152.049805,206.6374207,0.0,0.0,0.0
133050.0,6152.049805,206.6374207,0.0,0.0,0.0
133200.0,6152.049805,206.6374207,0.0,0.0,0.0
133350.0,6152.049805,206.6374207,0.0,0.0,0.0
133500.0,6152.049805,206.6374207,0.0,0.0,0.0
133650.0,6152.049805,206.6374207,0.0,0.0,0.0
133800.0,6152.049805,206.6374207,0.0,0.0,0.0
133950.0,6152.049805,206.6374207,0.0,0.0,0.0
134100.0,6152.049805,206.6374207,0.0,3.5e-40,1.5300000000000001e-23
134250.0,6152.049805,206.6374207,0.0,2.67e-21,6.11e-15
134400.0,6152.049805,206.6374207,0.0,1.68e-17,3.76e-14
134550.0,6152.049805,206.6374207,2.23e-46,5.860000000000001e-16,1.56e-13
134700.0,6152.049805,206.6374207,1.02e-28,6.03e-15,5.5e-13
134850.0,6152.049805,206.6374207,2.5499999999999998e-24,4.14e-14,2.08e-12
135000.0,6152.049805,206.6374207,7.06e-23,1.47e-13,8.19e-12
135150.0,6152.049805,206.6374207,3.21e-22,4.1e-13,2.8999999999999997e-11
135300.0,6152.049805,206.6374207,8.5e-22,1.14e-12,9.390000000000001e-11
135450.0,6152.049805,206.6374207,1.9600000000000003e-21,3.5599999999999998e-12,2.7699999999999997e-10
135600.0,6152.049805,206.6374207,4.9400000000000004e-21,1.16e-11,8.14e-10
135750.0,6152.049805,206.6374207,1.42e-20,3.42e-11,1.99e-09
135900.0,6152.049805,206.6374207,4.16e-20,9.100000000000001e-11,4.63e-09
136050.0,6152.049805,206.6374207,1.1199999999999999e-19,2.19e-10,9.99e-09
136200.0,6152.049805,206.6374207,2.7100000000000004e-19,4.79e-10,2.04e-08
136350.0,6152.049805,206.6374207,6.01e-19,9.74e-10,4.07e-08
136500.0,6152.049805,206.6374207,1.19e-18,1.84e-09,7.620000000000001e-08
136650.0,6152.049805,206.6374207,2.2e-18,3.3100000000000004e-09,1.3800000000000002e-07
136800.0,6152.049805,206.6374207,2.35e-17,5.560000000000001e-09,1.23e-05
136950.0,6152.049805,206.6374207,3.04e-17,8.62e-09,2.6000000000000002e-05
137100.0,6152.049805,206.6374207,3.75e-17,1.29e-08,4.49e-05
137250.0,6152.049805,206.6374207,5.17e-17,1.8300000000000002e-08,6.73e-05
137400.0,6152.049805,206.6374207,6.81e-17,2.5299999999999998e-08,9.070000000000001e-05
137550.0,6152.049805,206.6374207,8.98e-17,3.44e-08,0.0001087
137700.0,6152.049805,206.6374207,1.1200000000000002e-16,4.5999999999999995e-08,0.000118017
137850.0,6152.049805,206.6374207,1.41e-16,6.440000000000001e-08,0.000126779
138000.0,6152.049805,206.6374207,1.73e-16,8.689999999999999e-08,0.00013974
138150.0,6152.049805,206.6374207,2.1099999999999998e-16,1.2e-07,0.00015633200000000002
138300.0,6152.049805,206.6374207,2.5899999999999997e-16,1.68e-07,0.000173025
138450.0,6152.049805,206.6374207,2.9900000000000003e-16,2.16e-07,0.00018910200000000002
138600.0,6152.049805,206.6374207,3.42e-16,2.73e-07,0.00020441
138750.0,6152.049805,206.6374207,3.86e-16,3.38e-07,0.000218718
138900.0,6152.049805,206.6374207,4.33e-16,4.1e-07,0.000231938
139050.0,6152.049805,206.6374207,4.809999999999999e-16,4.879999999999999e-07,0.000244083
139200.0,6152.049805,206.6374207,5.299999999999999e-16,5.72e-07,0.000255226
139350.0,6152.049805,206.6374207,5.8e-16,6.620000000000001e-07,0.000265467
139500.0,6152.049805,206.6374207,6.3e-16,7.57e-07,0.00027491099999999997
139650.0,6152.049805,206.6374207,6.830000000000001e-16,8.590000000000001e-07,0.00028366400000000004
139800.0,6152.049805,206.6374207,7.36e-16,9.66e-07,0.000291819
139950.0,6152.049805,206.6374207,7.9e-16,1.08e-06,0.00029946
140100.0,6152.049805,206.6374207,8.449999999999999e-16,1.2e-06,0.000306661
140250.0,6152.049805,206.6374207,9.019999999999999e-16,1.33e-06,0.000313484
140400.0,6152.049805,206.6374207,9.6e-16,1.47e-06,0.000319984
140550.0,6152.049805,206.6374207,1.01e-15,1.59e-06,0.000325214
140700.0,6152.049805,206.6374207,1.0599999999999999e-15,1.73e-06,0.00033023199999999996
140850.0,6152.049805,206.6374207,1.1199999999999999e-15,1.87e-06,0.00033506
141000.0,6152.049805,206.6374207,1.1699999999999999e-15,2.02e-06,0.00033971800000000003
141150.0,6152.049805,206.6374207,1.23e-15,2.17e-06,0.000344222
141300.0,6152.049805,206.6374207,1.28e-15,2.34e-06,0.000348589
141450.0,6152.049805,206.6374207,1.34e-15,2.51e-06,0.000352831
141600.0,6152.049805,206.6374207,1.4e-15,2.7e-06,0.000356959
141750.0,6152.049805,206.6374207,1.46e-15,2.89e-06,0.000360984
141900.0,6152.049805,206.6374207,1.53e-15,3.09e-06,0.000364915
142050.0,6152.049805,206.6374207,1.59e-15,3.3e-06,0.000368761
142200.0,6152.049805,206.6374207,1.6600000000000002e-15,3.52e-06,0.000372527
142350.0,6152.049805,206.6374207,1.7300000000000001e-15,3.75e-06,0.00037622199999999995
142500.0,6152.049805,206.6374207,1.8e-15,3.99e-06,0.00037985
142650.0,6152.049805,206.6374207,1.87e-15,4.24e-06,0.000383417
142800.0,6152.049805,206.6374207,1.95e-15,4.5e-06,0.00038692800000000003
142950.0,6152.049805,206.6374207,2.02e-15,4.76e-06,0.000390386
143100.0,6152.049805,206.6374207,2.1e-15,5.04e-06,0.00039379599999999997
143250.0,6152.049805,206.6374207,2.18e-15,5.33e-06,0.000397161
143400.0,6152.049805,206.6374207,2.27e-15,5.62e-06,0.000400485
143550.0,6152.049805,206.6374207,2.35e-15,5.92e-06,0.00040377
143700.0,6152.049805,206.6374207,2.44e-15,6.24e-06,0.000407019
143850.0,6152.049805,206.6374207,2.54e-15,6.56e-06,0.000410235
144000.0,6152.049805,206.6374207,2.63e-15,6.89e-06,0.000413419
144150.0,6152.049805,206.6374207,2.7100000000000003e-15,7.16e-06,0.00041582800000000003
144300.0,6152.049805,206.6374207,2.79e-15,7.43e-06,0.000418216
144450.0,6152.049805,206.6374207,2.87e-15,7.71e-06,0.00042058300000000004
144600.0,6152.049805,206.6374207,2.96e-15,7.99e-06,0.00042293
144750.0,6152.049805,206.6374207,3.05e-15,8.28e-06,0.000425258
144900.0,6152.049805,206.6374207,3.1399999999999997e-15,8.57e-06,0.000427568
145050.0,6152.049805,206.6374207,3.2399999999999998e-15,8.87e-06,0.00042986
145200.0,6152.049805,206.6374207,3.3299999999999997e-15,9.17e-06,0.00043213400000000003
145350.0,6152.049805,206.6374207,3.44e-15,9.48e-06,0.00043439300000000004
145500.0,6152.049805,206.6374207,3.54e-15,9.79e-06,0.000436635
145650.0,6152.049805,206.6374207,3.65e-15,1.01e-05,0.000438863
145800.0,6152.049805,206.6374207,3.77e-15,1.04e-05,0.000441075
145950.0,6152.049805,206.6374207,3.89e-15,1.07e-05,0.000443274
146100.0,6152.049805,206.6374207,4.020000000000001e-15,1.11e-05,0.00044545800000000003
146250.0,6152.049805,206.6374207,4.15e-15,1.1400000000000001e-05,0.000447629
146400.0,6152.049805,206.6374207,4.29e-15,1.17e-05,0.000449787
146550.0,6152.049805,206.6374207,4.4399999999999996e-15,1.21e-05,0.000451933
146700.0,6152.049805,206.6374207,4.6e-15,1.24e-05,0.00045406699999999995
146850.0,6152.049805,206.6374207,4.76e-15,1.28e-05,0.000456188
147000.0,6152.049805,206.6374207,4.94e-15,1.31e-05,0.000458299
147150.0,6152.049805,206.6374207,5.12e-15,1.3500000000000001e-05,0.00046039800000000005
147300.0,6152.049805,206.6374207,5.3200000000000005e-15,1.3800000000000002e-05,0.00046248599999999996
147450.0,6152.049805,206.6374207,5.5299999999999995e-15,1.42e-05,0.000464564
147600.0,6152.049805,206.6374207,5.75e-15,1.4599999999999999e-05,0.000466632
147750.0,6152.049805,206.6374207,5.9e-15,1.4800000000000002e-05,0.00046791800000000006
147900.0,6152.049805,206.6374207,6.06e-15,1.4999999999999999e-05,0.000469199
148050.0,6152.049805,206.6374207,6.23e-15,1.53e-05,0.000470475
148200.0,6152.049805,206.6374207,6.4e-15,1.55e-05,0.000471746
148350.0,6152.049805,206.6374207,6.58e-15,1.58e-05,0.000473012
148500.0,6152.049805,206.6374207,6.77e-15,1.6e-05,0.00047427300000000004
148650.0,6152.049805,206.6374207,6.9599999999999995e-15,1.63e-05,0.00047552900000000003
148800.0,6152.049805,206.6374207,7.170000000000001e-15,1.65e-05,0.00047678
148950.0,6152.049805,206.6374207,7.38e-15,1.6800000000000002e-05,0.000478026
149100.0,6152.049805,206.6374207,7.61e-15,1.7e-05,0.00047926800000000003
149250.0,6152.049805,206.6374207,7.840000000000001e-15,1.73e-05,0.000480505
149400.0,6152.049805,206.6374207,8.08e-15,1.75e-05,0.000481737
149550.0,6152.049805,206.6374207,8.34e-15,1.7800000000000002e-05,0.000482965
149700.0,6152.049805,206.6374207,8.6e-15,1.8e-05,0.000484189
149850.0,6152.049805,206.6374207,8.879999999999999e-15,1.83e-05,0.00048540800000000005
150000.0,6152.049805,206.6374207,9.17e-15,1.85e-05,0.000486622
150150.0,6152.049805,206.6374207,9.47e-15,1.88e-05,0.00048783199999999995
150300.0,6152.049805,206.6374207,9.78e-15,1.9e-05,0.000489038
150450.0,6152.049805,206.6374207,1.01e-14,1.93e-05,0.00049024
150600.0,6152.049805,206.6374207,1.05e-14,1.9600000000000002e-05,0.000491437
150750.0,6152.049805,206.6374207,1.08e-14,1.98e-05,0.00049263
150900.0,6152.049805,206.6374207,1.12e-14,2.01e-05,0.000493819
151050.0,6152.049805,206.6374207,1.16e-14,2.0399999999999998e-05,0.0004950040000000001
151200.0,6152.049805,206.6374207,1.2e-14,2.0600000000000003e-05,0.000496185
151350.0,6152.049805,206.6374207,1.21e-14,2.07e-05,0.000496571
151500.0,6152.049805,206.6374207,1.23e-14,2.08e-05,0.000496955
151650.0,6152.049805,206.6374207,1.24e-14,2.09e-05,0.00049734
151800.0,6152.049805,206.6374207,1.26e-14,2.1e-05,0.000497723
151950.0,6152.049805,206.6374207,1.27e-14,2.11e-05,0.000498106
152100.0,6152.049805,206.6374207,1.29e-14,2.12e-05,0.000498489
152250.0,6152.049805,206.6374207,1.3e-14,2.13e-05,0.000498871
152400.0,6152.049805,206.6374207,1.32e-14,2.14e-05,0.0004992519999999999
152550.0,6152.049805,206.6374207,1.33e-14,2.15e-05,0.000499632
152700.0,6152.049805,206.6374207,1.35e-14,2.15e-05,0.000500012
152850.0,6152.049805,206.6374207,1.37e-14,2.1600000000000003e-05,0.000500392
153000.0,6152.049805,206.6374207,1.38e-14,2.17e-05,0.00050077
153150.0,6152.049805,206.6374207,1.4e-14,2.18e-05,0.000501148
153300.0,6152.049805,206.6374207,1.42e-14,2.1899999999999997e-05,0.000501526
153450.0,6152.049805,206.6374207,1.44e-14,2.2e-05,0.000501903
153600.0,6152.049805,206.6374207,1.45e-14,2.2100000000000002e-05,0.000502279
153750.0,6152.049805,206.6374207,1.47e-14,2.22e-05,0.000502655
153900.0,6152.049805,206.6374207,1.49e-14,2.23e-05,0.00050303
154050.0,6152.049805,206.6374207,1.51e-14,2.24e-05,0.000503404
154200.0,6152.049805,206.6374207,1.53e-14,2.25e-05,0.0005037780000000001
154350.0,6152.049805,206.6374207,1.55e-14,2.26e-05,0.000504151
154500.0,6152.049805,206.6374207,1.57e-14,2.27e-05,0.000504524
154650.0,6152.049805,206.6374207,1.58e-14,2.2800000000000002e-05,0.000504896
154800.0,6152.049805,206.6374207,1.6e-14,2.2899999999999998e-05,0.000505267
154950.0,6152.049805,206.6374207,1.58e-14,2.2800000000000002e-05,0.000504824
155100.0,6152.049805,206.6374207,1.56e-14,2.27e-05,0.000504381
155250.0,6152.049805,206.6374207,1.54e-14,2.26e-05,0.000503937
155400.0,6152.049805,206.6374207,1.53e-14,2.25e-05,0.0005034940000000001
155550.0,6152.049805,206.6374207,1.51e-14,2.24e-05,0.00050305
155700.0,6152.049805,206.6374207,1.49e-14,2.23e-05,0.000502605
155850.0,6152.049805,206.6374207,1.47e-14,2.22e-05,0.000502161
156000.0,6152.049805,206.6374207,1.45e-14,2.2100000000000002e-05,0.000501716
156150.0,6152.049805,206.6374207,1.43e-14,2.2e-05,0.000501271
156300.0,6152.049805,206.6374207,1.42e-14,2.1899999999999997e-05,0.000500826
156450.0,6152.049805,206.6374207,1.4e-14,2.18e-05,0.00050038
156600.0,6152.049805,206.6374207,1.38e-14,2.17e-05,0.000499935
156750.0,6152.049805,206.6374207,1.36e-14,2.17e-05,0.000499489
156900.0,6152.049805,206.6374207,1.35e-14,2.1600000000000003e-05,0.000499042
157050.0,6152.049805,206.6374207,1.33e-14,2.15e-05,0.000498596
157200.0,6152.049805,206.6374207,1.31e-14,2.14e-05,0.000498149
157350.0,6152.049805,206.6374207,1.3e-14,2.13e-05,0.0004977019999999999
157500.0,6152.049805,206.6374207,1.28e-14,2.12e-05,0.000497255
157650.0,6152.049805,206.6374207,1.27e-14,2.11e-05,0.0004968069999999999
157800.0,6152.049805,206.6374207,1.25e-14,2.1e-05,0.000496359
157950.0,6152.049805,206.6374207,1.23e-14,2.09e-05,0.000495911
158100.0,6152.049805,206.6374207,1.22e-14,2.08e-05,0.000495463
158250.0,6152.049805,206.6374207,1.2e-14,2.07e-05,0.000495014
158400.0,6152.049805,206.6374207,1.19e-14,2.0600000000000003e-05,0.000494566
158550.0,6152.049805,206.6374207,1.15e-14,2.0399999999999998e-05,0.0004932690000000001
158700.0,6152.049805,206.6374207,1.11e-14,2.01e-05,0.00049197
158850.0,6152.049805,206.6374207,1.07e-14,1.98e-05,0.000490669
159000.0,6152.049805,206.6374207,1.04e-14,1.9600000000000002e-05,0.000489367
159150.0,6152.049805,206.6374207,1e-14,1.93e-05,0.000488062
159300.0,6152.049805,206.6374207,9.72e-15,1.91e-05,0.000486754
159450.0,6152.049805,206.6374207,9.4e-15,1.88e-05,0.000485445
159600.0,6152.049805,206.6374207,9.1e-15,1.85e-05,0.00048413300000000004
159750.0,6152.049805,206.6374207,8.809999999999999e-15,1.83e-05,0.000482819
159900.0,6152.049805,206.6374207,8.54e-15,1.8e-05,0.00048150300000000004
160050.0,6152.049805,206.6374207,8.27e-15,1.7800000000000002e-05,0.00048018400000000004
160200.0,6152.049805,206.6374207,8.02e-15,1.75e-05,0.000478862
160350.0,6152.049805,206.6374207,7.78e-15,1.73e-05,0.000477539
160500.0,6152.049805,206.6374207,7.54e-15,1.7e-05,0.00047621199999999995
160650.0,6152.049805,206.6374207,7.32e-15,1.6800000000000002e-05,0.00047488300000000005
160800.0,6152.049805,206.6374207,7.109999999999999e-15,1.65e-05,0.000473551
160950.0,6152.049805,206.6374207,6.9e-15,1.63e-05,0.000472217
161100.0,6152.049805,206.6374207,6.71e-15,1.6e-05,0.00047088
161250.0,6152.049805,206.6374207,6.52e-15,1.58e-05,0.00046954
161400.0,6152.049805,206.6374207,6.34e-15,1.55e-05,0.00046819699999999995
161550.0,6152.049805,206.6374207,6.1700000000000005e-15,1.53e-05,0.000466851
161700.0,6152.049805,206.6374207,6e-15,1.51e-05,0.00046550199999999996
161850.0,6152.049805,206.6374207,5.84e-15,1.4800000000000002e-05,0.00046415
162000.0,6152.049805,206.6374207,5.69e-15,1.4599999999999999e-05,0.000462795
162150.0,6152.049805,206.6374207,5.47e-15,1.42e-05,0.000460599
162300.0,6152.049805,206.6374207,5.26e-15,1.3800000000000002e-05,0.000458399
162450.0,6152.049805,206.6374207,5.07e-15,1.3500000000000001e-05,0.00045619300000000003
162600.0,6152.049805,206.6374207,4.89e-15,1.31e-05,0.00045398300000000003
162750.0,6152.049805,206.6374207,4.7100000000000004e-15,1.28e-05,0.00045176699999999995
162900.0,6152.049805,206.6374207,4.55e-15,1.24e-05,0.000449546
163050.0,6152.049805,206.6374207,4.39e-15,1.21e-05,0.00044731800000000004
163200.0,6152.049805,206.6374207,4.25e-15,1.18e-05,0.000445084
163350.0,6152.049805,206.6374207,4.11e-15,1.1400000000000001e-05,0.00044284300000000006
163500.0,6152.049805,206.6374207,3.98e-15,1.11e-05,0.000440595
163650.0,6152.049805,206.6374207,3.85e-15,1.0800000000000002e-05,0.000438339
163800.0,6152.049805,206.6374207,3.7299999999999995e-15,1.04e-05,0.000436075
163950.0,6152.049805,206.6374207,3.6200000000000004e-15,1.01e-05,0.00043380199999999995
164100.0,6152.049805,206.6374207,3.5100000000000002e-15,9.79e-06,0.00043152
164250.0,6152.049805,206.6374207,3.4e-15,9.48e-06,0.00042922800000000003
164400.0,6152.049805,206.6374207,3.3e-15,9.17e-06,0.00042692699999999996
164550.0,6152.049805,206.6374207,3.2e-15,8.87e-06,0.000424614
164700.0,6152.049805,206.6374207,3.11e-15,8.57e-06,0.00042229
164850.0,6152.049805,206.6374207,3.0199999999999998e-15,8.28e-06,0.000419954
165000.0,6152.049805,206.6374207,2.93e-15,7.99e-06,0.000417605
165150.0,6152.049805,206.6374207,2.85e-15,7.71e-06,0.00041524300000000004
165300.0,6152.049805,206.6374207,2.7600000000000003e-15,7.43e-06,0.00041286599999999996
165450.0,6152.049805,206.6374207,2.68e-15,7.16e-06,0.00041047400000000003
165600.0,6152.049805,206.6374207,2.6100000000000002e-15,6.89e-06,0.000408066
165750.0,6152.049805,206.6374207,2.51e-15,6.56e-06,0.00040442300000000005
165900.0,6152.049805,206.6374207,2.42e-15,6.24e-06,0.000400786
166050.0,6152.049805,206.6374207,2.33e-15,5.92e-06,0.00039715199999999995
166200.0,6152.049805,206.6374207,2.25e-15,5.62e-06,0.000393519
166350.0,6152.049805,206.6374207,2.1699999999999998e-15,5.32e-06,0.000389884
166500.0,6152.049805,206.6374207,2.09e-15,5.03e-06,0.000386244
166650.0,6152.049805,206.6374207,2.0100000000000003e-15,4.75e-06,0.000382595
166800.0,6152.049805,206.6374207,1.9300000000000002e-15,4.49e-06,0.000378933
166950.0,6152.049805,206.6374207,1.8600000000000002e-15,4.23e-06,0.000375255
167100.0,6152.049805,206.6374207,1.79e-15,3.98e-06,0.000371556
167250.0,6152.049805,206.6374207,1.72e-15,3.74e-06,0.000367831
167400.0,6152.049805,206.6374207,1.65e-15,3.51e-06,0.00036407400000000004
167550.0,6152.049805,206.6374207,1.59e-15,3.29e-06,0.000360279
167700.0,6152.049805,206.6374207,1.5199999999999998e-15,3.08e-06,0.00035643800000000005
167850.0,6152.049805,206.6374207,1.46e-15,2.88e-06,0.00035254599999999997
168000.0,6152.049805,206.6374207,1.4e-15,2.68e-06,0.000348591
168150.0,6152.049805,206.6374207,1.34e-15,2.5e-06,0.000344566
168300.0,6152.049805,206.6374207,1.28e-15,2.33e-06,0.00034045900000000004
168450.0,6152.049805,206.6374207,1.23e-15,2.16e-06,0.00033625699999999996
168600.0,6152.049805,206.6374207,1.1699999999999999e-15,2.01e-06,0.000331946
168750.0,6152.049805,206.6374207,1.1199999999999999e-15,1.86e-06,0.000327512
168900.0,6152.049805,206.6374207,1.0599999999999999e-15,1.72e-06,0.00032293400000000004
169050.0,6152.049805,206.6374207,1.01e-15,1.58e-06,0.000318194
169200.0,6152.049805,206.6374207,9.619999999999999e-16,1.46e-06,0.000313266
169350.0,6152.049805,206.6374207,9.060000000000001e-16,1.33e-06,0.000309025
169500.0,6152.049805,206.6374207,8.51e-16,1.2e-06,0.00030414200000000003
169650.0,6152.049805,206.6374207,7.969999999999999e-16,1.08e-06,0.000298575
169800.0,6152.049805,206.6374207,7.440000000000001e-16,9.72e-07,0.000292273
169950.0,6152.049805,206.6374207,6.92e-16,8.659999999999999e-07,0.000285176
170100.0,6152.049805,206.6374207,6.4e-16,7.67e-07,0.000277219
170250.0,6152.049805,206.6374207,5.9e-16,6.72e-07,0.000268325
170400.0,6152.049805,206.6374207,5.4e-16,5.83e-07,0.000258416
170550.0,6152.049805,206.6374207,4.92e-16,5e-07,0.00024740900000000003
170700.0,6152.049805,206.6374207,4.4299999999999995e-16,4.2200000000000005e-07,0.000235235
170850.0,6152.049805,206.6374207,3.96e-16,3.5e-07,0.000221853
171000.0,6152.049805,206.6374207,3.52e-16,2.84e-07,0.000207282
171150.0,6152.049805,206.6374207,3.0800000000000003e-16,2.2699999999999998e-07,0.000191641
171300.0,6152.049805,206.6374207,2.67e-16,1.78e-07,0.00017518900000000002
171450.0,6152.049805,206.6374207,2.1800000000000002e-16,1.28e-07,0.000158499
171600.0,6152.049805,206.6374207,1.8000000000000002e-16,9.44e-08,0.000141717
171750.0,6152.049805,206.6374207,1.46e-16,7.12e-08,0.000128348
171900.0,6152.049805,206.6374207,1.17e-16,5.16e-08,0.000117267
172050.0,6152.049805,206.6374207,9.47e-17,3.91e-08,0.000102465
172200.0,6152.049805,206.6374207,7.01e-17,2.9100000000000002e-08,8.290000000000001e-05
172350.0,6152.049805,206.6374207,5.25e-17,2.13e-08,6.4e-05
172500.0,6152.049805,206.6374207,3.92e-17,1.5e-08,4.31e-05
172650.0,6152.049805,206.6374207,3.2e-17,1.02e-08,2.44e-05
172800.0,6152.049805,206.6374207,2.42e-17,6.609999999999999e-09,1.15e-05
172950.0,6152.049805,206.6374207,2.3e-18,3.9299999999999995e-09,2.0399999999999997e-07
173100.0,6152.049805,206.6374207,1.2e-18,2.1600000000000004e-09,1.11e-07
173250.0,6152.049805,206.6374207,6.03e-19,1.13e-09,5.7999999999999997e-08
173400.0,6152.049805,206.6374207,2.7e-19,5.48e-10,2.84e-08
173550.0,6152.049805,206.6374207,1.09e-19,2.4500000000000003e-10,1.37e-08
173700.0,6152.049805,206.6374207,4.0000000000000004e-20,9.96e-11,6.19e-09
173850.0,6152.049805,206.6374207,1.38e-20,3.71e-11,2.6e-09
174000.0,6152.049805,206.6374207,5.11e-21,1.2199999999999999e-11,1.0300000000000002e-09
174150.0,6152.049805,206.6374207,2.33e-21,3.79e-12,3.42e-10
174300.0,6152.049805,206.6374207,1.18e-21,1.27e-12,1.12e-10
174450.0,6152.049805,206.6374207,5.65e-22,5.19e-13,3.3700000000000004e-11
174600.0,6152.049805,206.6374207,1.9e-22,2.29e-13,8.65e-12
174750.0,6152.049805,206.6374207,2.65e-23,8.82e-14,2.5000000000000003e-12
174900.0,6152.049805,206.6374207,1.6300000000000002e-25,2e-14,7.499999999999999e-13
175050.0,6152.049805,206.6374207,4.18e-34,2.42e-15,2.6600000000000003e-13
175200.0,6152.049805,206.6374207,1.5899999999999998e-66,1.6599999999999999e-16,7.13e-14
175350.0,6152.049805,206.6374207,0.0,7.2e-19,1.35e-14
175500.0,6152.049805,206.6374207,0.0,1.06e-33,5.110000000000001e-23
175650.0,6152.049805,206.6374207,0.0,0.0,0.0
175800.0,6152.049805,206.6374207,0.0,0.0,0.0
175950.0,6152.049805,206.6374207,0.0,0.0,0.0
176100.0,6152.049805,206.6374207,0.0,0.0,0.0
176250.0,6152.049805,206.6374207,0.0,0.0,0.0
176400.0,6152.049805,206.6374207,0.0,0.0,0.0
176550.0,6152.049805,206.6374207,0.0,0.0,0.0
176700.0,6152.049805,206.6374207,0.0,0.0,0.0
176850.0,6152.049805,206.6374207,0.0,0.0,0.0
177000.0,6152.049805,206.6374207,0.0,0.0,0.0
177150.0,6152.049805,206.6374207,0.0,0.0,0.0
177300.0,6152.049805,206.6374207,0.0,0.0,0.0
177450.0,6152.049805,206.6374207,0.0,0.0,0.0
177600.0,6152.049805,206.6374207,0.0,0.0,0.0
177750.0,6152.049805,206.6374207,0.0,0.0,0.0
177900.0,6152.049805,206.6374207,0.0,0.0,0.0
178050.0,6152.049805,206.6374207,0.0,0.0,0.0
178200.0,6152.049805,206.6374207,0.0,0.0,0.0
178350.0,6152.049805,206.6374207,0.0,0.0,0.0
178500.0,6152.049805,206.6374207,0.0,0.0,0.0
178650.0,6152.049805,206.6374207,0.0,0.0,0.0
178800.0,6152.049805,206.6374207,0.0,0.0,0.0
178950.0,6152.049805,206.6374207,0.0,0.0,0.0
179100.0,6152.049805,206.6374207,0.0,0.0,0.0
179250.0,6152.049805,206.6374207,0.0,0.0,0.0
179400.0,6152.049805,206.6374207,0.0,0.0,0.0
179550.0,6152.049805,206.6374207,0.0,0.0,0.0
179700.0,6152.049805,206.6374207,0.0,0.0,0.0
179850.0,6152.049805,206.6374207,0.0,0.0,0.0
180000.0,6152.049805,206.6374207,0.0,0.0,0.0
180150.0,6152.049805,206.6374207,0.0,0.0,0.0
180300.0,6152.049805,206.6374207,0.0,0.0,0.0
180450.0,6152.049805,206.6374207,0.0,0.0,0.0
180600.0,6152.049805,206.6374207,0.0,0.0,0.0
180750.0,6152.049805,206.6374207,0.0,0.0,0.0
180900.0,6152.049805,206.6374207,0.0,0.0,0.0
181050.0,6152.049805,206.6374207,0.0,0.0,0.0
181200.0,6152.049805,206.6374207,0.0,0.0,0.0
181350.0,6152.049805,206.6374207,0.0,0.0,0.0
181500.0,6152.049805,206.6374207,0.0,0.0,0.0
181650.0,6152.049805,206.6374207,0.0,0.0,0.0
181800.0,6152.049805,206.6374207,0.0,0.0,0.0
181950.0,6152.049805,206.6374207,0.0,0.0,0.0
182100.0,6152.049805,206.6374207,0.0,0.0,0.0
182250.0,6152.049805,206.6374207,0.0,0.0,0.0
182400.0,6152.049805,206.6374207,0.0,0.0,0.0
182550.0,6152.049805,206.6374207,0.0,0.0,0.0
182700.0,6152.049805,206.6374207,0.0,0.0,0.0
